,container_type,source,bib,filled,gsrank,pub_url,author_id,num_citations,url_scholarbib,url_add_sclib,citedby_url,url_related_articles,eprint_url
164,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Trafficking in Nigerian Cultural Antiquities: A Criminological Perspective.', 'author': ['UA Ojedokun'], 'pub_year': '2012', 'venue': 'African Journal of Criminology & Justice Studies', 'abstract': 'The value of bronze and terracotta figurines stolen from a museum at Ife has been estimated at US$ 250 million (Shyllon, 1999)  Edo, VO (2010). The 1897 British Expedition in Historical Perspective. Benin 1897.com: Art and the Restitution Question. P. Layiwola, Ed'}",False,165,https://www.umes.edu/uploadedFiles/_WEBSITES/AJCJS/Content/6%201%202%20ojedokun%20proof.pdf,['dWhu1Y8AAAAJ'],8,/scholar?q=info:dyaCNjg_9t0J:scholar.google.com/&output=cite&scirp=164&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=dyaCNjg_9t0J&ei=QTrGYLSYPIXSmAGuvJ7YDw","/scholar?cites=15994040637318112887&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:dyaCNjg_9t0J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.umes.edu/uploadedFiles/_WEBSITES/AJCJS/Content/6%201%202%20ojedokun%20proof.pdf
165,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Museums and Atlantic Slavery', 'author': ['AL Araujo'], 'pub_year': '2021', 'venue': 'NA', 'abstract': 'Haven: Yale University Press, 1994). On the Pitt Riv- ers Museum, see Dan Hicks, The Brutish Museums: The Benin Bronzes, Colonial Violence, and Cultural Restitution (London: Pluto Press, 2020). For the formation of the Musée'}",False,166,https://www.taylorfrancis.com/books/mono/10.4324/9781003080121/museums-atlantic-slavery-ana-lucia-araujo,['xs4Cc8MAAAAJ'],0,/scholar?q=info:vn6y0h_YL9cJ:scholar.google.com/&output=cite&scirp=165&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=vn6y0h_YL9cJ&ei=QTrGYLSYPIXSmAGuvJ7YDw",,,
166,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The colonial archival imaginaire at home', 'author': ['E Edwards'], 'pub_year': '2016', 'venue': 'Social Anthropology', 'abstract': ""Eurocentric explanations of colonial history too often silence the colonised (Scott 1995: 191), the focus on archival restitution has inadvertently  colonial violence is visible, it is in the contexts of anthropological collections – from ghost dance shirts to Benin 'bronzes' (Maddra 1996""}",False,167,https://onlinelibrary.wiley.com/doi/abs/10.1111/1469-8676.12283,[''],21,/scholar?q=info:u5Vh96po1RkJ:scholar.google.com/&output=cite&scirp=166&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=u5Vh96po1RkJ&ei=QTrGYLSYPIXSmAGuvJ7YDw","/scholar?cites=1861509104491664827&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:u5Vh96po1RkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.academia.edu/download/50920336/Social_anthropology.pdf
167,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Index to Volume Eleven', 'author': ['I Legally'], 'pub_year': 'NA', 'venue': 'Cultural Heritage', 'abstract': '8 of November 21, 2001 United Nations Resolution on the Return and Restitution of Cultural  Benin Bronzes, 355 ruler, 355 Besangon prison, 178 Besnagar Yakshi, 6 Beyeler Foundation, 174, 356, 364  53 Parliament, 41, 50, 51, 270, 352, 353 Red Cross, 164 Bronze Age, 57'}",False,168,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/injculpy11&section=35,[''],0,/scholar?q=info:XDlnU0DV-ogJ:scholar.google.com/&output=cite&scirp=167&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=XDlnU0DV-ogJ&ei=QTrGYLSYPIXSmAGuvJ7YDw",,,
168,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Cosmocharlatanism', 'author': ['A McClellan'], 'pub_year': '2009', 'venue': 'NA', 'abstract': 'that it defends the integrity of collections against the imminent threat of dispersal through restitution  is the heterogeneity of great collections that foster global understanding: a Benin bronze will do  Cambodia, Sri Lanka, or Mali have of seeing great Chinese bronzes from Beijing'}",False,169,https://academic.oup.com/oaj/article-abstract/32/1/167/1480293,['mosJFpMAAAAJ'],2,/scholar?q=info:w6TEWCcWYmsJ:scholar.google.com/&output=cite&scirp=168&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=w6TEWCcWYmsJ&ei=QTrGYLSYPIXSmAGuvJ7YDw","/scholar?cites=7737771468024751299&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:w6TEWCcWYmsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
169,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'cintestat haging, heintransformationen', 'author': ['AE COOMBES'], 'pub_year': '1996', 'venue': 'Colonial Discourse/Postcolonial Theory', 'abstract': ""Details of the few'fine bronze heads'(as they were now described in the British  30 Clearly while the ethnographic communities' hypotheses on the origin of the bronzes effectively produced  graphic Department was able to capitalise on the visibility of the Benin bronzes in the""}",False,170,https://books.google.com/books?hl=en&lr=&id=0TG8AAAAIAAJ&oi=fnd&pg=PA89&dq=benin+bronzes+restitution&ots=O8fqR_OzfC&sig=c9Bi6SzC9aX3zv8gqtKBtosghUo,[''],0,/scholar?q=info:eF32nPH0u_cJ:scholar.google.com/&output=cite&scirp=169&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D160%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=eF32nPH0u_cJ&ei=QTrGYLSYPIXSmAGuvJ7YDw",,,
170,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The Object Habit conference abstracts', 'author': ['C Coull'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': 'the « return » to the field that has characterised anthropological research on the Benin bronzes since the  Indeed, the initial representation of Benin City as the « City of Blood » by the press  in Haltern, Westphalia, in the northwestern part of Germany, and a Bronze Age settlement'}",False,171,https://egyptartefacts.griffith.ox.ac.uk/sites/default/files/Object%20Habit%20conference%20abstract%20list%20.pdf,[''],0,/scholar?q=info:fDTumWUKgDcJ:scholar.google.com/&output=cite&scirp=170&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=fDTumWUKgDcJ&ei=RDrGYObFFKvFsQK9mZWYBA",,,https://egyptartefacts.griffith.ox.ac.uk/sites/default/files/Object%20Habit%20conference%20abstract%20list%20.pdf
171,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Framing reparations claims: Differences between the African and Jewish social movements for reparations', 'author': ['RE Howard-Hassmann', 'AP Lombardo'], 'pub_year': '2007', 'venue': 'African Studies Review', 'abstract': 'senators or representatives in the United States, speak for them (although the late Bernie Grant, a Labor member of parliament in the United King dom, attempted to help the Nigerian government regain possession from the British Museum of the Benin Bronzes, taken from the'}",False,172,https://www.jstor.org/stable/20065339,"['ac45OdYAAAAJ', '']",30,/scholar?q=info:agZ4aXfuRg8J:scholar.google.com/&output=cite&scirp=171&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=agZ4aXfuRg8J&ei=RDrGYObFFKvFsQK9mZWYBA","/scholar?cites=1100829355576657514&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:agZ4aXfuRg8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://vonsteuben.enschool.org/ourpages/auto/2012/4/20/48945791/Jewish%20Reparations.pdf
172,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'An aspect of the object habit: Pliny the Elder, audience and politics', 'author': ['E Libonati'], 'pub_year': '2017', 'venue': 'Museum History Journal', 'abstract': ""art work, especially in his 1919 book Die Altertümer von Benin where he compared the bronzes to Renaissance masterworks in bronze like Cellini's  Pitt Rivers Museum in Oxford or the Horniman Museum in London, bought material from Benin, demonstrating that""}",False,173,https://www.tandfonline.com/doi/abs/10.1080/19369816.2017.1328791,[''],2,/scholar?q=info:Zu9r1SuZROEJ:scholar.google.com/&output=cite&scirp=172&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Zu9r1SuZROEJ&ei=RDrGYObFFKvFsQK9mZWYBA","/scholar?cites=16232267370493374310&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Zu9r1SuZROEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.tandfonline.com/doi/pdf/10.1080/19369816.2017.1328791
173,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Complementary and Alternative Mechanisms Beyond Restitution: An interest-oriented approach to resolving international cultural heritage disputes', 'author': ['R Peters'], 'pub_year': '2011', 'venue': 'NA', 'abstract': 'Department of Law Complementary and Alternative Mechanisms beyond Restitution: An Interest-oriented Approach to  EUROPEAN UNIVERSITY INSTITUT Department of Law Complementary and Alternative Mechanisms beyond Restitution: An Interest-oriented Approach'}",False,174,https://cadmus.eui.eu/handle/1814/20054,[''],3,/scholar?q=info:3d-PJwgonH8J:scholar.google.com/&output=cite&scirp=173&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=3d-PJwgonH8J&ei=RDrGYObFFKvFsQK9mZWYBA","/scholar?cites=9195268554672299997&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:3d-PJwgonH8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://cadmus.eui.eu/bitstream/handle/1814/20054/2011_Peters.pdf?sequence=1&isAllowed=y
174,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Passions and pathogens', 'author': ['P PROBST'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""against the image (an icon of the enemy in the public imagination, for example), but in fact it damages only the stone or bronze of the  but while the two objectives go together, the objects on display don't. In contrast to the Nok terra cottas and the Benin and Ife bronzes, the au""}",False,175,https://www.academia.edu/download/65456466/Probst_2020_Passions_and_Pathogens.pdf,[''],0,/scholar?q=info:KfSMtoJquSIJ:scholar.google.com/&output=cite&scirp=174&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=KfSMtoJquSIJ&ei=RDrGYObFFKvFsQK9mZWYBA",,,https://www.academia.edu/download/65456466/Probst_2020_Passions_and_Pathogens.pdf
175,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Looking Beyond the Benin Bronze Head: Provisional Notes on Culture, Nation, and Cosmopolitanism', 'author': ['K Matereke'], 'pub_year': '2011', 'venue': 'Australasian Review of African Studies, The', 'abstract': 'Looking beyond the Benin Bronze head: Provisional Notes on Culture, Nation, and Cosmopolitanism  Harry saw the Benin Bronze Head in the glass display cabinet and recognised how it was similar to the logo of the journal that his mother edits'}",False,176,https://search.informit.com.au/documentSummary;dn=995933294899149;res=IELIND,[''],0,/scholar?q=info:FpkB2RB47KsJ:scholar.google.com/&output=cite&scirp=175&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=FpkB2RB47KsJ&ei=RDrGYObFFKvFsQK9mZWYBA",,"/scholar?q=related:FpkB2RB47KsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
176,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'SCuLE Submission for the EU Consultation on Digital Cultural Heritage', 'author': ['A Wallace', 'M Pavis'], 'pub_year': '2020', 'venue': 'Available at SSRN 3721941', 'abstract': ""This includes interrogating how Europe's cultural heritage is defined, the role of digital heritage during restitution, what cultural heritage is appropriate for digitisation, access and open access frameworks, and who should make those decisions and direct that process""}",False,177,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3721941,"['bxpZ5v8AAAAJ', '']",0,/scholar?q=info:2yRkE6KUKRMJ:scholar.google.com/&output=cite&scirp=176&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=2yRkE6KUKRMJ&ei=RDrGYObFFKvFsQK9mZWYBA",,,"https://ore.exeter.ac.uk/repository/bitstream/handle/10871/123962/EU%20Consultation%20Response,%20Wallace%20and%20Pavis.pdf?sequence=1"
177,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Heritage Justice', 'author': ['C Joy'], 'pub_year': '2020', 'venue': 'NA'}",False,178,,[''],0,/scholar?q=info:iqp9DRM36h8J:scholar.google.com/&output=cite&scirp=177&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=iqp9DRM36h8J&ei=RDrGYObFFKvFsQK9mZWYBA",,"/scholar?q=related:iqp9DRM36h8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
178,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Heritage, Preservation, and Decolonization: Entanglements, Consequences, Action?', 'author': ['W Carruthers'], 'pub_year': '2019', 'venue': 'Future Anterior: Journal of Historic Preservation …', 'abstract': 'The object— a statue of a cockerel known as Okukor— was one of the bronzes taken from the Kingdom of Benin during the  Jesus College students voted to return the bronze in 2016.42 In an apparent moment of positive action, the college then proposed to move Okukor to'}",False,179,https://www.jstor.org/stable/10.5749/futuante.16.2.0iii,[''],0,/scholar?q=info:hn3R2cgehWIJ:scholar.google.com/&output=cite&scirp=178&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=hn3R2cgehWIJ&ei=RDrGYObFFKvFsQK9mZWYBA",,,https://ueaeprints.uea.ac.uk/id/eprint/76720/1/Accepted_Manuscript.pdf
179,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Replicate This! Into the FESTAC Loop', 'author': ['D Malaquais', 'V Cédric'], 'pub_year': '2020', 'venue': 'NA', 'abstract': ""En l'occurrence il s'agit non pas du pendentif d'Idia, mais de figurines de bronze  pillée par les Britanniques au Bénin (il semble y avoir ici confusion entre le Bénin en tant  5 Eromo Egbejule et Lutz Mükke, « 121 Years in Absentia, Tracking the Benin Bronzes », 4/6/2018, https""}",False,180,https://halshs.archives-ouvertes.fr/halshs-03101430/document,"['', '']",1,/scholar?q=info:vtEk4AcLi5QJ:scholar.google.com/&output=cite&scirp=179&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D170%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=vtEk4AcLi5QJ&ei=RDrGYObFFKvFsQK9mZWYBA","/scholar?cites=10703661067829301694&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:vtEk4AcLi5QJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://halshs.archives-ouvertes.fr/halshs-03101430/document
180,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Illegal Trafficking of Artefacts and Traditional Art Works in Nigeria. A Security Threat', 'author': ['E Odokuma', 'MPJ Aganbi'], 'pub_year': '2013', 'venue': 'Journal of Anthropology & Archaeology', 'abstract': ""Lasisi, (2009) explains that from Philip Dark's work entitled Benin Bronze heads, styles and chronology, up to 6,500  About 28 bronzes and 6 Ivories illegally looted during the Benin massacre were recently donated to the  Osunbor calls for repatriation of stolen Benin Artefacts""}",False,181,http://jaanet.info/journals/jaa/Vol_1_No_1_June_2013/5.pdf,"['09JA214AAAAJ', '']",1,/scholar?q=info:U6K5ACJNrE4J:scholar.google.com/&output=cite&scirp=180&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D180%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=U6K5ACJNrE4J&ei=RjrGYI7gMO2Ay9YPj_ytQA","/scholar?cites=5668990839389004371&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:U6K5ACJNrE4J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://jaanet.info/journals/jaa/Vol_1_No_1_June_2013/5.pdf
181,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Continued Entanglements: Between Equestrian Oba and Rumors of War', 'author': ['NA Randolph'], 'pub_year': '2020', 'venue': 'NA', 'abstract': 'precious materials of bronze and ivory from the culture and behavior of such perceived  up by the archaeologist and curator Felix von Luschan, who wrote: “These Benin works notably stand  These bronzes stand even at the summit of what can be technically achieved” (James'}",False,182,https://scholarshare.temple.edu/handle/20.500.12613/3445,[''],0,/scholar?q=info:L2H3r1fNjDEJ:scholar.google.com/&output=cite&scirp=181&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D180%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=L2H3r1fNjDEJ&ei=RjrGYI7gMO2Ay9YPj_ytQA",,"/scholar?q=related:L2H3r1fNjDEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://scholarshare.temple.edu/bitstream/handle/20.500.12613/3445/TETDEDXRandolph-temple-0225M-14038.pdf?sequence=1
182,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Les Européens se jouent-ils à nouveau des Africains?', 'author': ['K Opoku', 'E Bertho'], 'pub_year': '2020', 'venue': 'Multitudes', 'abstract': ""en or d'Asante se trouvent en Europe et en Amérique, que les plus somptueux bronzes du Bénin  dans le cadre de ce que l'on appelle le « groupe de dialogue sur le Bénin » consiste à  Les Britanniques n'admettront pas que l'invasion de Benin City en 1897 ainsi que le pillage""}",False,183,https://www.cairn.info/revue-multitudes-2020-1-page-203.htm,"['', '']",0,/scholar?q=info:pXnXB6p448MJ:scholar.google.com/&output=cite&scirp=182&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D180%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=pXnXB6p448MJ&ei=RjrGYI7gMO2Ay9YPj_ytQA",,,https://www.cairn.info/revue-multitudes-2020-1-page-203.htm
183,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Cultural heritage looting and trafficking in Nigeria', 'author': ['GN Arua', 'EM Ebisi', 'HO Ukwuaba', 'G Ezeanuna'], 'pub_year': '2017', 'venue': 'NA', 'abstract': 'Ife.Two of be bronzes were moved to the United States, and a third to London, through Paris  (INTERPOL, 2007). Shyllon (1999) states that the value of bronze and terracotta  Layiwola, P. & Olorunyomi, S. (Eds.) (2010). Benin 1897.com Art and the Restitution Question'}",False,184,http://library.ifla.org/2512/,"['E0e2Rl0AAAAJ', '', '', '']",0,/scholar?q=info:Tgi6JMbaBGsJ:scholar.google.com/&output=cite&scirp=183&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D180%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Tgi6JMbaBGsJ&ei=RjrGYI7gMO2Ay9YPj_ytQA",,"/scholar?q=related:Tgi6JMbaBGsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://library.ifla.org/2512/1/189-arua-en.pdf
184,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Curbing the Illict Traffic in African Antiquities through Legislastion', 'author': ['AA Adewumi'], 'pub_year': '2016', 'venue': 'Art Antiquity & L.', 'abstract': 'In Nigeria there were the Benin bronzes, ancient arts of Ife, Iwo Eleru and Igbo-Ukwu art in the eastern part of the country  6 AA Adewumi, Return and Restitution of Cultural Property in African States under the 1970 UNESCO and 1995 UNIDROIT Conventions (2015) (a Ph.D'}",False,185,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/artniqul21&section=7,['dLFq0jAAAAAJ'],0,/scholar?q=info:yj65OBYkv1oJ:scholar.google.com/&output=cite&scirp=184&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D180%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=yj65OBYkv1oJ&ei=RjrGYI7gMO2Ay9YPj_ytQA",,"/scholar?q=related:yj65OBYkv1oJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
