,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
17,a doquet,1,doquet,"GreaterEuropean,WestEuropean,French",0.00014382214,4.3324522e-05,0.00014084978,0.0018028443,0.0015130889,0.011897326,0.00095187325,0.001971121,0.9649264,0.0011628066,0.014198765,0.0008877318,0.00036007093,Non-African
975,sb diagne,1,diagne,"GreaterEuropean,WestEuropean,French",0.006948228,0.0003741033,0.005144026,0.24826273,0.0044048685,0.11124239,0.0068778507,0.014207958,0.37334898,0.003874869,0.07301974,0.14890346,0.003390846,African
976,sdele des jeunes,1,des jeunes,"GreaterEuropean,WestEuropean,French",0.00045822305,0.0016671764,0.012817983,0.0031684386,0.00070336857,0.013201835,0.006353518,0.007730996,0.72443575,0.005539391,0.21752647,0.00627324,0.00012362558,Non-African
16,a desvallees,1,desvallees,"GreaterEuropean,WestEuropean,French",0.017526196,0.0025660314,0.1930927,0.012488022,0.020972291,0.24576056,0.0037118671,0.004351276,0.46294188,0.003910569,0.00970408,0.0056031705,0.017371329,Non-African
978,sg kohlstedt,1,kohlstedt,"GreaterEuropean,WestEuropean,Germanic",0.007550511,0.0040594265,0.00030576054,0.0004585584,0.0022364054,0.030330885,0.03259737,0.09586539,0.05424079,0.42497194,0.034729958,0.009810967,0.30284202,Non-African
15,a delaunois,1,delaunois,"GreaterEuropean,WestEuropean,French",0.0002809479,0.00011652871,0.002572225,0.0092409905,0.003741072,0.008730486,0.026097976,0.005882797,0.8815717,0.02540081,0.0039804615,0.027997848,0.0043860767,Non-African
980,si shahidan,1,shahidan,"GreaterAfrican,Muslim",0.0103317,0.0029687453,0.28926134,0.016585229,0.52833843,0.038908284,0.009590203,0.07118468,0.012519946,0.002877512,0.011224558,0.0048778835,0.0013315763,African
981,sj schlegelmilch,1,schlegelmilch,"GreaterEuropean,WestEuropean,Germanic",0.0017354103,0.00025030135,0.00017405328,0.0008333036,0.0006411397,0.08972321,0.043237276,0.3186244,0.108745016,0.37909514,0.016816113,0.023477744,0.016646886,Non-African
982,sj van doornmalen,1,van doornmalen,"GreaterEuropean,WestEuropean,Germanic",0.0004346625,0.0005393841,0.00029820003,0.0031925389,0.00037853772,0.06594453,0.020175865,0.04009506,0.24519423,0.5419943,0.030239007,0.016082771,0.035431,Non-African
983,sj washington,1,washington,"GreaterEuropean,British",0.00047197178,0.0012495057,0.012697147,0.0007059469,0.00027614724,0.9398153,0.00040799892,0.008716989,0.01850838,0.0008186382,0.015495525,0.00020368502,0.00063272007,Non-African
14,a de noailles,1,de noailles,"GreaterEuropean,WestEuropean,French",0.00047071636,0.00079467375,0.008196603,0.00037701704,0.0004780108,0.05944711,0.0005238903,0.0027649289,0.8945748,0.0009035117,0.01987907,0.008873833,0.002715886,Non-African
985,sk urice,1,urice,"GreaterEuropean,British",0.005613757,0.018357186,0.0069277287,0.0059099146,0.028515082,0.4321601,0.005536879,0.025263824,0.23119313,0.0046242927,0.05643097,0.17764865,0.0018184669,Non-African
11,a dauphin,1,dauphin,"GreaterEuropean,WestEuropean,French",0.0014840072,0.0016763806,0.054394092,0.006002903,0.010291763,0.07332711,0.046913262,0.018871563,0.6469878,0.03608889,0.010658173,0.08827916,0.005024959,Non-African
10,a corniche,1,corniche,"GreaterEuropean,British",0.007526729,0.0016769778,0.0062604416,0.006081822,0.0029345148,0.47080544,0.007117514,0.012820515,0.14890453,0.005137342,0.20879346,0.11658936,0.0053513423,Non-African
958,s plan,1,plan,"GreaterEuropean,British",0.030863116,0.0326796,0.015847396,0.009681877,0.06845154,0.36153784,0.1161846,0.118577845,0.09217909,0.04120187,0.061938316,0.014204268,0.036652584,Non-African
1064,xbi altet,1,altet,"GreaterEuropean,WestEuropean,French",0.0011686279,0.0020041526,0.01925553,0.0075053046,0.013175354,0.32912594,0.016076192,0.086211875,0.37681523,0.032617286,0.062415574,0.03141815,0.02221079,Non-African
1052,w rodney,1,rodney,"GreaterEuropean,British",0.008710029,0.00040985693,0.044790808,0.0022602188,0.0021849042,0.8018065,0.0063300543,0.102963686,0.015592471,0.0044770013,0.0038171145,0.005281043,0.0013762242,Non-African
1053,w soyinka,1,soyinka,"GreaterEuropean,EastEuropean",0.016300075,0.019835364,0.054743126,0.25598213,0.009877029,0.038618572,0.517751,0.02528872,0.025195546,0.00826847,0.027188435,0.0008452157,0.00010635308,African
1054,w thebele,1,thebele,"GreaterEuropean,British",0.0036604626,0.0003140974,0.0028451001,0.039664455,0.0013931582,0.724959,0.0024738857,0.016447596,0.13401647,0.020502418,0.034241375,0.014932593,0.0045493715,African
1055,w veraart,1,veraart,"GreaterEuropean,WestEuropean,Germanic",0.0002947512,0.0007255714,0.00011325654,0.0005705217,0.0021173034,0.009405051,0.019539095,0.024622785,0.06768513,0.58484745,0.042437762,0.0039709853,0.24367028,Non-African
1056,w viney,1,viney,"GreaterEuropean,British",0.0031413047,0.001529308,0.0054016337,0.0067728763,0.0024736258,0.84747195,0.0054082572,0.022998644,0.070899576,0.006746542,0.0124427,0.013425357,0.001288205,Non-African
1057,wa gittens,1,gittens,"GreaterEuropean,British",0.020270774,0.004941779,0.025793679,0.005074314,0.0026351544,0.72670114,0.009326298,0.07502502,0.08810968,0.021672143,0.009450535,0.005741058,0.005258445,Non-African
1058,wh oliver,1,oliver,"GreaterEuropean,British",0.0036122159,0.0014869466,0.0061005433,0.0027189392,0.0033910156,0.85462713,0.009467341,0.05717095,0.031604562,0.0019255545,0.012410174,0.013160062,0.002324674,Non-African
1059,wl boyd,1,boyd,"GreaterEuropean,British",0.002560389,0.00044920392,0.0006981064,0.007957199,0.0040894733,0.96750903,0.0003706224,0.0021751053,0.0076503204,7.07178e-05,0.000950094,0.003370275,0.00214945,Non-African
1060,wrr remixed,1,remixed,"GreaterEuropean,WestEuropean,Nordic",0.0030426208,0.00091529236,0.0037281744,0.009156504,0.12680574,0.02191085,0.024768773,0.018435832,0.16528106,0.016156394,0.015815163,0.0033382985,0.5906454,Non-African
1061,ww vasse,1,vasse,"GreaterEuropean,British",0.0026953896,0.0027006923,0.0005657993,0.059566565,0.0008291342,0.29732051,0.019351872,0.101096764,0.14345628,0.21813649,0.0702182,0.03278735,0.051274996,Non-African
1062,x malcolm,1,malcolm,"GreaterEuropean,British",0.006352955,0.0048957854,0.0011535981,0.0009175949,0.0030127605,0.8488454,0.011998897,0.055269767,0.017842043,0.0072146757,0.006470738,0.010989413,0.025036378,Non-African
1063,x tremblay,1,tremblay,"GreaterEuropean,British",0.0027306403,0.00014001792,0.00077103195,0.0030541765,0.00060350326,0.5004201,0.004445708,0.015241907,0.41892147,0.0064666346,0.035679247,0.0067174807,0.004808052,Non-African
1065,y biro,1,biro,"GreaterEuropean,WestEuropean,Hispanic",0.022644123,0.040598974,0.027097838,0.12937865,0.026076019,0.06673537,0.0029222267,0.023780856,0.055627935,0.001553397,0.45568794,0.14408906,0.0038076818,Non-African
6,a baker,1,baker,"GreaterEuropean,British",0.0015094357,0.0009211139,0.0150109315,0.0021653879,0.014584658,0.92876077,0.0009160964,0.009006585,0.008697284,0.0024636127,0.008190565,0.0037531732,0.0040202877,Non-African
5,a araujo,1,araujo,"GreaterEuropean,WestEuropean,Hispanic",0.005463071,0.26198837,0.0021569375,0.010793156,0.003397001,0.00944147,0.00094102864,0.0041420483,0.041833535,0.0007756585,0.6368673,0.022123162,7.732744e-05,Non-African
1067,y gandon,1,gandon,"GreaterEuropean,British",0.0015206288,0.001119787,0.21169522,0.019158896,0.0078029046,0.4240202,0.0127652325,0.16614643,0.11649894,0.0037637358,0.021808587,0.008602617,0.005096848,Non-African
1068,y lee,1,lee,"GreaterEuropean,British",0.38473383,0.015981058,0.0034527867,0.00051710586,0.0021610593,0.49196205,0.005128396,0.029205501,0.03737184,0.0018515448,0.013949708,0.010650257,0.0030349537,Non-African
1069,y luginbuhl,1,luginbuhl,"GreaterEuropean,British",0.004502297,0.014331691,0.0070477505,0.0017334749,0.011138458,0.3684151,0.026322043,0.09454313,0.03220759,0.24514356,0.10334657,0.0063422876,0.08492611,Non-African
1070,y potin,1,potin,"GreaterEuropean,WestEuropean,French",0.0053694644,0.0041012596,0.002185541,0.004536677,0.0011329585,0.06749202,0.09567077,0.03513162,0.7038522,0.0153404055,0.014735396,0.045123283,0.0053283544,Non-African
1071,y stavrides,1,stavrides,"GreaterEuropean,British",0.006541188,0.009154788,0.019028265,0.013757649,0.022991883,0.35251462,0.01682763,0.015191975,0.0786624,0.020490134,0.15456963,0.21043882,0.07983102,Non-African
1072,ys park,1,park,"Asian,GreaterEastAsian,EastAsian",0.44099382,0.0063826903,0.03803394,0.0009948739,0.014441139,0.3637235,0.01510123,0.050379187,0.018154869,0.0032233747,0.039035413,0.006636878,0.002899086,Non-African
3,a appiah,1,appiah,"GreaterAfrican,Africans",0.0007836017,0.00042778673,0.18287873,0.53001255,0.069939,0.028157761,0.0027611454,0.13859099,0.006906782,0.003271119,0.008042686,0.01724418,0.010983604,African
1074,zm mo,1,mo,"Asian,GreaterEastAsian,EastAsian",0.48853078,0.013802442,0.018994601,0.002057314,0.042728502,0.19613953,0.018851351,0.044269487,0.03145705,0.016008506,0.009901279,0.03479116,0.08246803,Non-African
2,a appadurai,1,appadurai,"Asian,IndianSubContinent",0.00028568698,0.0013473314,0.96967536,0.00090102723,0.004807316,0.0067147203,0.00020547179,0.00091682724,0.0005050883,0.00016376174,0.008832598,0.005617145,2.7605554e-05,Non-African
1076,г гримме,1,гримме,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
1077,сб чебаненко,1,чебаненко,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
1051,w logan,1,logan,"GreaterEuropean,British",0.007987822,0.0033249725,0.0047991374,0.0039286646,0.0018682461,0.7757007,0.0105312485,0.09424053,0.027525686,0.004550408,0.021956496,0.042101298,0.0014847532,Non-African
1049,w hotel,1,hotel,"GreaterEuropean,British",0.008232466,0.012455618,0.0035070644,0.007842591,0.004773475,0.44747815,0.04480419,0.17281266,0.13074404,0.040170863,0.07740975,0.009809109,0.039960034,Non-African
1020,t welman-hawkes,1,welman-hawkes,"GreaterEuropean,British",0.0023383982,0.000351384,0.0019601271,0.011003194,0.008089023,0.75228083,0.0059546814,0.119576454,0.025788248,0.04517749,0.0046271044,0.0044339085,0.018419318,Non-African
1033,v cedric,1,cedric,"GreaterEuropean,WestEuropean,Italian",0.0016876108,0.005690276,0.0061915545,0.0041648564,0.016963804,0.11228155,0.014388377,0.014481713,0.2879131,0.0131995855,0.17352398,0.34754503,0.001968494,Non-African
1021,t werneke,1,werneke,"GreaterEuropean,British",0.0072058295,0.0024264446,0.018965406,0.052391715,0.0016092437,0.5348051,0.031129034,0.08149386,0.05536958,0.18124418,0.019796837,0.0014512222,0.012111369,Non-African
1022,t youngs,1,youngs,"GreaterEuropean,British",0.019695519,0.0011778629,0.013918247,0.0042068586,0.0013750979,0.8812175,0.002911324,0.013831023,0.035462983,0.00039037628,0.021771073,0.002120333,0.0019218193,Non-African
1023,tj zetterstrom sharp,1,zetterstrom sharp,"GreaterEuropean,British",0.0033546996,0.004779822,0.00018422399,0.0030976718,0.019720396,0.77146727,0.0038738477,0.009194261,0.0049852557,0.025154196,0.0050136363,0.08076804,0.068406634,Non-African
1024,tk nugent,1,nugent,"GreaterEuropean,British",0.0014298452,0.0008504426,0.0011775065,0.0030791622,0.0071056057,0.85723335,0.0030866165,0.0073573114,0.085399635,0.00069938553,0.022640273,0.006324327,0.003616539,Non-African
1025,tq le,1,le,"Asian,GreaterEastAsian,EastAsian",0.56451726,0.0035382013,0.0012864696,0.0005590501,0.009210149,0.08059798,0.036163118,0.04243265,0.20491669,0.0144695025,0.009150244,0.01691078,0.01624786,Non-African
1026,tr levine,1,levine,"GreaterEuropean,Jewish",0.0017762011,0.00035718112,0.00015103332,0.00032598412,0.005895114,0.037329514,0.02139997,0.88781315,0.020148227,0.001029267,0.009582837,0.008234183,0.0059573413,Non-African
9,a conradie,1,conradie,"GreaterEuropean,British",0.0029311914,0.000680852,0.022887126,0.008973921,0.0010493061,0.7143241,0.0024211672,0.027532576,0.11145384,0.0070822802,0.07496176,0.025266716,0.0004350867,Non-African
1028,u kockel,1,kockel,"GreaterEuropean,Jewish",0.0016809729,0.00016935728,0.004535295,0.028014464,0.010150706,0.07017823,0.12995794,0.47522235,0.046728227,0.1799694,0.016806029,0.0016391511,0.034947902,Non-African
1029,ua ojedokun,1,ojedokun,"GreaterAfrican,Muslim",0.023735648,0.06150596,0.034597557,0.20635937,0.36804876,0.08776197,0.070668705,0.009703821,0.038138185,0.0066306605,0.06801774,0.0066020647,0.018229553,African
1030,uol party,1,party,"GreaterEuropean,British",0.083019994,0.0029795154,0.18007839,0.008163378,0.013041514,0.45046785,0.03056877,0.03556278,0.110113576,0.0033745882,0.03072121,0.04546218,0.0064461892,Non-African
1031,uu okonkwo,1,okonkwo,"GreaterAfrican,Africans",7.4202166e-05,9.406175e-06,8.431456e-06,0.9940585,0.00014603394,0.003582358,8.6755914e-05,0.00015988569,0.0004527894,2.112663e-05,0.0009800508,0.00040197637,1.8563975e-05,African
8,a chinua,1,chinua,"GreaterAfrican,Africans",0.12023351,0.007951852,0.013802634,0.5140471,0.005977233,0.048696715,0.0021636388,0.004708325,0.069938205,0.0007304493,0.04392395,0.16685621,0.0009701567,African
1034,v ginsburgh,1,ginsburgh,"GreaterEuropean,British",0.0043242946,0.0030055768,0.028255206,0.0023294427,0.0025803768,0.8783893,0.0013393152,0.055555947,0.0046100696,0.00028229877,0.013659035,0.003519365,0.0021497852,Non-African
1048,w carruthers,1,carruthers,"GreaterEuropean,British",0.007255215,0.007557639,0.011407814,0.0015040052,0.012796797,0.87293714,0.0022774509,0.027851498,0.01627765,0.0056168046,0.016041499,0.012766116,0.0057103354,Non-African
1036,v harms,1,harms,"GreaterEuropean,British",0.070202924,0.005804116,0.023089128,0.005115768,0.0149395475,0.5955091,0.012643705,0.05675429,0.067996785,0.06451243,0.018841734,0.006536344,0.05805417,Non-African
1037,v hierholzer,1,hierholzer,"GreaterEuropean,WestEuropean,Germanic",0.000727378,0.0015951075,0.0016451587,0.002800987,0.002310851,0.032118753,0.07528552,0.17830789,0.051736005,0.5480078,0.038299236,0.031961877,0.035203494,Non-African
1038,v konig,1,konig,"GreaterEuropean,Jewish",0.0022852398,0.07678472,0.1836425,0.021259459,0.051674683,0.041137125,0.10236733,0.23286206,0.015611323,0.106241465,0.048696853,0.030896995,0.08654022,Non-African
1039,v kynourgiopoulou,1,kynourgiopoulou,"GreaterAfrican,Africans",9.9140285e-05,4.3013024e-06,0.0010581157,0.7921057,0.10769138,0.0013608339,0.030583158,0.002191451,0.06184954,0.00019401769,0.002557604,0.00024089447,6.3972e-05,African
1040,v megaw,1,megaw,"GreaterEuropean,British",0.0047550667,0.0068664197,0.01177361,0.15354012,0.021732068,0.5146953,0.0067459205,0.14679897,0.039265722,0.019815136,0.04580561,0.016711017,0.011495123,Non-African
1041,v mirimanov,1,mirimanov,"GreaterEuropean,EastEuropean",0.00010119232,0.0011484732,0.00011292308,0.00012242065,0.0037078015,0.00080569874,0.9729475,0.01838222,0.0005300491,0.00069831224,0.0007695642,0.00044987106,0.00022393213,Non-African
1042,v rovine,1,rovine,"GreaterEuropean,British",0.014355091,0.009358223,0.00076911243,0.0010072193,0.0028095413,0.41006228,0.024670215,0.36652556,0.037344545,0.0010138801,0.044029597,0.08005541,0.007999279,Non-African
1043,v saleh-hanna,1,saleh-hanna,"GreaterAfrican,Africans",0.0003439013,0.0001273598,0.00022359293,0.58611417,0.29195112,0.017096536,0.009824302,0.061410207,0.0006246573,0.00014325949,0.0006256506,0.00883098,0.022684278,African
1044,v shah,1,shah,"Asian,IndianSubContinent",0.0063864747,0.00022506517,0.52999085,0.024932612,0.34695834,0.054371998,0.0013821411,0.020080557,0.006029188,0.00013606495,0.002043892,0.0042208196,0.0032419788,Non-African
1045,v soukup,1,soukup,"Asian,IndianSubContinent",0.0926611,0.0028488238,0.40149713,0.29043245,0.031769853,0.11798354,0.0064804438,0.008554159,0.00977588,0.0011510294,0.010619765,0.0023821197,0.023843711,Non-African
1046,v thompson,1,thompson,"GreaterEuropean,British",0.0006640795,0.0013717784,0.0002579068,0.0032188462,0.0001466356,0.9470162,0.00037535204,0.0046657575,0.021356039,0.00068282604,0.010533013,0.0034991645,0.0062124515,Non-African
1047,vt hafstein,1,hafstein,"GreaterEuropean,Jewish",0.00076069316,0.00016335874,0.003009868,0.0008643642,0.0115849525,0.039994434,0.08202631,0.59084666,0.012761002,0.16686139,0.008676886,0.00075744285,0.08169266,Non-African
959,s reinach,1,reinach,"GreaterEuropean,Jewish",0.005979507,0.0031791173,0.011338776,0.0022940256,0.11841886,0.056184866,0.08527587,0.26029348,0.14557752,0.2245859,0.049874235,0.026517354,0.010480478,Non-African
19,a erlich,1,erlich,"GreaterEuropean,EastEuropean",0.005459904,0.003601929,0.0031081885,0.008323042,0.024089044,0.048066452,0.48592737,0.13458174,0.038254824,0.07304467,0.1049702,0.056963693,0.013608908,Non-African
838,p et,1,et,"Asian,GreaterEastAsian,Japanese",0.31770605,0.35792592,0.044782225,0.049190253,0.15752698,0.014455151,0.0055860975,0.006073832,0.015950475,0.004968636,0.0179026,0.003991401,0.0039403327,Non-African
881,r browning,1,browning,"GreaterEuropean,British",0.000363483,0.0013818494,0.0013926409,0.0036198534,0.0041278484,0.9314946,0.0038047822,0.010445997,0.0048554754,0.0120737525,0.01888628,0.0013837918,0.0061696693,Non-African
869,pj maas,1,maas,"GreaterEuropean,WestEuropean,Germanic",0.0006691185,0.0029961742,0.010428514,0.036995396,0.016421437,0.0228056,0.048731014,0.09634732,0.050750162,0.65753317,0.01670826,0.002931184,0.036682744,Non-African
870,pk mendy,1,mendy,"GreaterEuropean,British",0.03262614,0.04570087,0.029743783,0.07089752,0.0026137056,0.36759025,0.030431485,0.031349424,0.26406673,0.047266323,0.03620026,0.033409245,0.008104298,Non-African
871,pm peek,1,peek,"GreaterEuropean,British",0.06402707,0.036357418,0.0065487893,0.04666979,0.14997953,0.54996866,0.020692112,0.047503993,0.006049185,0.026401943,0.029536763,0.009310645,0.006954181,Non-African
872,pm tricaud,1,tricaud,"GreaterEuropean,WestEuropean,French",0.0023377503,0.0004797612,0.00033281278,0.00042283436,0.0003878067,0.08688868,0.0029119365,0.006431582,0.8769696,0.0022289413,0.006132425,0.013297223,0.0011786242,Non-African
873,pp riquet–toulouse,1,riquet–toulouse,"GreaterEuropean,WestEuropean,French",0.000103170176,0.00017059516,5.7400623e-05,0.0060553094,0.0028606406,0.074985005,3.065459e-05,0.00092434906,0.88276356,0.0013537836,0.026787432,0.0038732823,3.4691246e-05,Non-African
874,ps bridel,1,bridel,"GreaterEuropean,British",0.0025640985,0.0015115037,0.0032199854,0.0029984582,0.0077995216,0.34149742,0.027341543,0.14691691,0.27731514,0.064788036,0.09408202,0.016278597,0.0136867445,Non-African
875,q deluermoz,1,deluermoz,"GreaterEuropean,WestEuropean,French",0.0006613879,0.0017842808,0.00056776375,0.0041293013,0.006888462,0.011550837,0.00396404,0.008103209,0.68887156,0.0060386374,0.23271237,0.034282785,0.00044546695,Non-African
876,q dynasty,1,dynasty,"Asian,IndianSubContinent",0.1664684,0.0019810267,0.19544214,0.017019931,0.13653968,0.16167949,0.18124586,0.010499329,0.045188684,0.006390837,0.0065444303,0.006029398,0.06497075,Non-African
27,a gandonou,1,gandonou,"GreaterAfrican,Africans",0.0015102065,0.004347207,0.052471306,0.5580003,0.007973738,0.040116157,0.0033690755,0.0043901405,0.18986587,0.004848321,0.09411749,0.03816948,0.00082070887,African
