,index,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
363,667,ogundamisi-led,1,0.0010089867,0.00048131082,0.0008247268,0.044838604,0.882942,0.04291008,0.0015076435,0.011377084,0.0005142072,0.00016809486,0.009487801,0.0037272586,0.00021218382,"GreaterAfrican,Muslim",African
364,666,ogboh,1,0.005352721,0.014672668,0.00015288992,0.80297637,0.001952326,0.09148384,0.00023565498,0.059210956,0.0067231967,0.00043916883,0.0048594293,0.011793362,0.0001475026,"GreaterAfrican,Africans",African
365,633,nehru,1,9.215905e-05,3.0734816e-05,0.9474199,0.0010152617,0.04256958,0.0020891693,0.00093393127,0.0001564521,0.0006436436,0.0021813973,6.642786e-05,5.2529173e-05,0.0027487907,"Asian,IndianSubContinent",Non-African
366,601,monks,1,0.0033733011,0.0088457065,0.0030546659,0.0051841186,0.0027194486,0.8018726,0.009357824,0.065952286,0.01418364,0.013606363,0.030614063,0.0069547608,0.034281366,"GreaterEuropean,British",Non-African
367,603,moore,1,0.003530458,0.002203584,0.0020300501,0.0035593,0.0010323795,0.9674074,0.00065547036,0.007858638,0.0031320152,0.0015887477,0.0051764646,0.0013539715,0.00047148723,"GreaterEuropean,British",Non-African
368,664,oforiatta ayim,1,0.0010225591,0.008282556,0.023063041,0.062482197,0.16282764,0.017717648,0.009113749,0.056169756,0.01433272,0.01989117,0.36941975,0.24382977,0.011847437,"GreaterEuropean,WestEuropean,Hispanic",Non-African
369,663,officer,1,0.006458075,0.013047051,0.0076587168,0.009121405,0.02404502,0.39537686,0.0528298,0.2927775,0.024427714,0.050116207,0.03275003,0.081399225,0.009992427,"GreaterEuropean,British",Non-African
370,605,mother idia,1,0.00055171904,0.002063745,0.08286718,0.017970987,0.07308724,0.7554732,0.0042454856,0.022985559,0.0035844443,0.0027909623,0.031972263,0.0015741696,0.000833146,"GreaterEuropean,British",Non-African
371,662,of ethnography,1,0.049439043,0.006619135,0.17977567,0.0046542315,0.044489697,0.12759046,0.24371591,0.2076594,0.02915981,0.025227405,0.035718173,0.028112441,0.017838664,"GreaterEuropean,EastEuropean",Non-African
372,661,odundo,1,0.0001460453,0.0003666019,0.001143514,0.94112474,7.587631e-06,0.0075320746,2.2464905e-05,0.000859968,0.004651879,0.00017170278,0.030050764,0.013909426,1.3288543e-05,"GreaterAfrican,Africans",African
373,660,odeh,1,0.017346973,0.021476299,0.021441642,0.2956377,0.27864552,0.121240415,0.025803044,0.058410335,0.0364425,0.05358857,0.0060336334,0.028500471,0.03543293,"GreaterAfrican,Africans",African
374,606,mothers,1,0.019603692,0.0059342426,0.07015438,0.0047636665,0.0029301506,0.6302239,0.008122272,0.08037377,0.09832345,0.02328132,0.028431255,0.023703936,0.004153985,"GreaterEuropean,British",Non-African
375,607,motto,1,0.001405703,0.005479172,0.014306003,0.008973564,0.0008936513,0.03767104,0.0068752496,0.060974807,0.030376798,0.030939022,0.44504547,0.34853977,0.008519768,"GreaterEuropean,WestEuropean,Hispanic",Non-African
376,659,objekte,1,0.005033464,0.0008399117,0.7101251,0.083028585,0.050099775,0.07488051,0.028332982,0.009897055,0.008562975,0.014816514,0.0047798823,0.0073136277,0.0022896428,"Asian,IndianSubContinent",Non-African
377,608,mozart,1,0.0019172718,0.002895731,0.0016017525,0.0028390375,0.0030774022,0.038047172,0.005953509,0.015741238,0.8424845,0.022330733,0.03111832,0.02928201,0.0027112588,"GreaterEuropean,WestEuropean,French",Non-African
378,658,oberhofer,1,0.0013051784,0.00088214595,0.0025109027,0.003069582,0.0031324294,0.07083266,0.076350234,0.27503425,0.13062675,0.3604538,0.042747844,0.026644263,0.00640995,"GreaterEuropean,WestEuropean,Germanic",Non-African
379,629,nagast,1,0.013867501,0.013031751,0.09986747,0.0173687,0.04230143,0.12902288,0.15214826,0.18651827,0.13466866,0.045976665,0.12653166,0.015357985,0.02333883,"GreaterEuropean,Jewish",Non-African
380,760,richard,1,0.009346149,0.0016783926,0.0009726891,9.8849145e-05,0.00034207499,0.48043832,0.00063745043,0.00596648,0.4777709,0.006597817,0.011690355,0.0031850813,0.0012754085,"GreaterEuropean,British",Non-African
381,692,oteng gyasi,1,0.0007987488,0.0014578789,0.034812655,0.088142864,0.04466579,0.051335167,0.20444924,0.30312306,0.094686694,0.10399428,0.0035987778,0.04744884,0.021486005,"GreaterEuropean,Jewish",Non-African
382,863,tisa francini,1,0.00015886848,0.00094787165,1.309171e-05,0.0012291722,0.00037107329,0.00926222,0.0014593108,0.004602263,0.038927753,0.0013772446,0.110299684,0.83123857,0.00011289295,"GreaterEuropean,WestEuropean,Italian",Non-African
383,867,towns,1,0.0035958479,0.007368606,0.0074401833,0.0015654367,0.0062975776,0.8407476,0.0062976615,0.056119625,0.012529084,0.004866628,0.037893075,0.0052193943,0.010059259,"GreaterEuropean,British",Non-African
384,868,trager,1,0.015604936,0.0033164953,0.0047955476,0.0038300257,0.0017576447,0.5180819,0.024216516,0.19904129,0.057457525,0.052227225,0.058805577,0.0372505,0.023614721,"GreaterEuropean,British",Non-African
385,869,treaty,1,0.012017034,0.0014483115,0.0008391558,0.005753979,0.0008980678,0.94163436,0.0029817037,0.008637647,0.016597588,0.002354602,0.0030380054,0.0026423258,0.0011572744,"GreaterEuropean,British",Non-African
386,870,treffen,1,0.0017092575,0.00077487476,9.983992e-05,0.008814867,0.00081138284,0.4048157,0.048907552,0.2696245,0.084066786,0.120680265,0.018621651,0.019873854,0.021199415,"GreaterEuropean,British",Non-African
387,871,trump,1,0.0036143225,0.0015956236,0.008080534,0.017138144,0.0008523426,0.5524073,0.08975426,0.08860067,0.03802137,0.06155722,0.025818083,0.0039069764,0.10865308,"GreaterEuropean,British",Non-African
388,872,tua opoku,1,0.009868892,0.11476248,0.022763599,0.3786599,0.02925701,0.3909358,0.005067202,0.008841513,0.012267478,0.0005914187,0.019990463,0.00680884,0.00018533108,"GreaterEuropean,British",Non-African
389,873,tubosun,1,0.05730977,0.13365784,0.02558427,0.07158694,0.23197432,0.045994714,0.099579,0.08023271,0.034209963,0.0041968143,0.19955346,0.011849976,0.004270283,"GreaterAfrican,Muslim",African
390,874,tuggar,1,0.00093799183,0.0013205307,0.026425617,0.051057275,0.18468955,0.6388228,0.0009038728,0.015799835,0.0149810435,0.0040148953,0.019227218,0.035397023,0.006422466,"GreaterEuropean,British",Non-African
391,876,ugbomah,1,0.006870069,7.863082e-06,3.7556692e-05,0.95915365,0.00051196583,0.017839305,0.00024141236,0.011803637,0.0006486156,0.00022829493,0.0022411803,0.00036970308,4.666372e-05,"GreaterAfrican,Africans",African
392,877,uhakheme,1,0.0007964403,0.00011589215,0.008253703,0.6007386,0.010017496,0.007755899,0.30245337,0.011080537,0.051148288,0.002387288,0.0036803293,0.00035098277,0.0012211899,"GreaterAfrican,Africans",African
393,880,usman,1,0.0010176912,0.0017988828,0.114192314,0.010442794,0.3977822,0.22176261,0.013237211,0.13735966,0.024560034,0.016819673,0.020805249,0.00753991,0.03268172,"GreaterAfrican,Muslim",African
394,881,valley,1,0.002134745,0.00012350545,0.0067633633,0.010187734,0.0032587657,0.76682776,0.008300879,0.029342443,0.14024061,0.00449464,0.019930137,0.005824556,0.002570851,"GreaterEuropean,British",Non-African
395,882,van beurden,1,0.0004790999,0.003586156,0.0005202545,0.0014598991,8.017589e-05,0.054024555,0.001439765,0.004781728,0.10267146,0.7900307,0.020703804,0.016056985,0.004165369,"GreaterEuropean,WestEuropean,Germanic",Non-African
396,883,van luschan,1,0.0007591549,0.0020356805,0.0011397644,0.00071365054,0.0013687892,0.025822368,0.0498936,0.05688038,0.180666,0.6356399,0.024580566,0.015999708,0.0045004245,"GreaterEuropean,WestEuropean,Germanic",Non-African
397,884,verantwortlichen,1,0.006127766,0.0006945205,0.007827504,0.0017681733,0.00083308487,0.53439605,0.007261657,0.0104348445,0.11146004,0.1918126,0.04915972,0.0355028,0.04272132,"GreaterEuropean,British",Non-African
398,886,verfassungspatriotismus,1,0.0013295009,0.00069153635,0.0011356083,0.0035467797,0.011832743,0.03869161,0.13525854,0.020598184,0.012441965,0.09691307,0.0071992157,0.5969057,0.07345546,"GreaterEuropean,WestEuropean,Italian",Non-African
399,887,vergangenheit,1,0.009561101,0.0028201242,0.002537669,0.003147432,0.007615337,0.1443697,0.003647313,0.3683443,0.16511011,0.03840644,0.23368584,0.015337309,0.0054172752,"GreaterEuropean,Jewish",Non-African
400,888,vergangenheitsbewaltigung,1,0.01950166,0.0065424386,0.0032006435,0.02048457,0.0022800036,0.56164044,0.027714495,0.017837306,0.028647503,0.16308503,0.04841307,0.0075396537,0.093113154,"GreaterEuropean,British",Non-African
401,892,verstrickungen,1,0.02138097,0.0005087666,0.005586749,0.0023303954,0.0011702474,0.11679494,0.018117638,0.0049760896,0.24777177,0.28899947,0.018849054,0.004718846,0.2687951,"GreaterEuropean,WestEuropean,Germanic",Non-African
402,865,toman,1,0.042139884,0.077680014,0.06839173,0.009115629,0.038095936,0.41418028,0.05880642,0.096040405,0.042184778,0.040157694,0.035473995,0.07163192,0.0061012493,"GreaterEuropean,British",Non-African
403,862,tijani,1,0.00017318536,0.001032608,0.7678666,0.032884326,0.097361095,0.012328059,0.0055982494,0.012469602,0.02062342,0.0020992865,0.008886137,0.038307756,0.00036971938,"Asian,IndianSubContinent",Non-African
404,826,soul,1,0.12392071,0.007087616,0.007690984,0.06572488,0.104073115,0.37312588,0.021081058,0.013824017,0.1472987,0.015123355,0.034769837,0.01629774,0.06998202,"GreaterEuropean,British",Non-African
405,861,thou,1,0.012171611,0.0052660834,0.0021408082,0.0075915535,0.009962887,0.06054929,0.025888886,0.010639627,0.6629107,0.06844648,0.024265012,0.014045755,0.09612131,"GreaterEuropean,WestEuropean,French",Non-African
406,831,statt,1,0.009970329,0.0041116765,0.0022721388,0.003814629,0.009536577,0.8326896,0.012349578,0.059172872,0.02260281,0.0054220483,0.016722703,0.010338617,0.010996477,"GreaterEuropean,British",Non-African
407,832,statue,1,0.001845038,0.0009825091,0.0005973677,0.0063192463,0.0049475445,0.8567975,0.002186378,0.015720025,0.056661945,0.008170279,0.03654339,0.007679225,0.0015494716,"GreaterEuropean,British",Non-African
408,835,stone,1,0.005987468,0.0021566944,0.0006460061,0.0030450951,0.0037055905,0.7930859,0.006219314,0.09408768,0.028745329,0.0073785535,0.017913695,0.020057539,0.01697117,"GreaterEuropean,British",Non-African
409,836,strength,1,0.0018525614,0.0025268826,0.00050842273,0.0037872128,0.0022771708,0.2212574,0.004680981,0.00964424,0.008457832,0.009982136,0.00645531,0.0011714312,0.7273984,"GreaterEuropean,WestEuropean,Nordic",Non-African
410,837,strizek,1,0.0011171609,0.002313453,0.000112435955,0.00062209327,0.006310461,0.0237234,0.8507907,0.06421526,0.006397092,0.022479163,0.007682867,0.00979022,0.004445603,"GreaterEuropean,EastEuropean",Non-African
411,838,strother,1,0.002828442,0.003954678,0.0024955734,0.001363675,0.0010534292,0.86482626,0.0021102498,0.068057686,0.021053381,0.011042092,0.013549559,0.004032892,0.0036320249,"GreaterEuropean,British",Non-African
412,840,studies,1,0.02205479,0.0019099674,0.013349866,0.009745668,0.0053074793,0.38252887,0.015536347,0.04020837,0.3524931,0.055052504,0.059038315,0.032865364,0.009909332,"GreaterEuropean,British",Non-African
413,841,submitted,1,0.001367593,0.00060606934,0.04641031,0.007215154,0.14093593,0.052746937,0.20136638,0.06681746,0.0075138616,0.005512535,0.022391539,0.0013709334,0.44574532,"GreaterEuropean,WestEuropean,Nordic",Non-African
414,842,summers,1,0.004109402,0.0019631006,0.0132117495,0.0020888548,0.0026633358,0.90301555,0.0012354051,0.021777788,0.014319346,0.011514447,0.009294775,0.011325563,0.0034808042,"GreaterEuropean,British",Non-African
415,843,sururu mboro,1,0.004574973,0.009079409,0.001082766,0.8595035,0.0043753106,0.03257237,0.0012390071,0.008300276,0.009369849,0.0015097096,0.03559052,0.032789554,1.2899789e-05,"GreaterAfrican,Africans",African
416,844,sutherland walker,1,0.002523297,0.0056134956,0.008998573,0.0010967462,0.0009951704,0.41620192,0.027510984,0.26626533,0.050573476,0.086651385,0.050633643,0.06928636,0.01364956,"GreaterEuropean,British",Non-African
417,845,swain,1,0.017723437,0.00046466998,0.3194542,0.0018668331,0.003351941,0.63087904,0.0013478602,0.0029994098,0.015643992,0.00045572047,0.003181243,0.0004963123,0.0021352835,"GreaterEuropean,British",Non-African
418,846,switch,1,0.0011275775,0.0001426508,0.009103242,0.0013417171,0.0017661896,0.9424355,0.0016749869,0.024322262,0.0058512907,0.0012924855,0.010107155,0.0002682041,0.0005666905,"GreaterEuropean,British",Non-African
419,847,sykes,1,0.0019831774,0.0005550434,0.00211443,0.00614223,0.0032288227,0.9360612,0.0019542382,0.028747413,0.002226488,0.0016117285,0.0013981208,0.0008712593,0.013105785,"GreaterEuropean,British",Non-African
420,848,sz,1,0.5093456,0.0010397899,0.0026786898,0.0060133166,0.0023583444,0.043638606,0.012389917,0.3945199,0.008800174,0.0040448555,0.0016836271,0.0053262357,0.008160896,"Asian,GreaterEastAsian,EastAsian",Non-African
421,849,tajudeen,1,0.037602946,0.0058281473,0.6471463,0.028230034,0.14750874,0.07587506,0.0009097656,0.01689397,0.00506635,0.008780787,0.013548516,0.0013168298,0.0112925405,"Asian,IndianSubContinent",Non-African
422,850,talon,1,0.0086346865,0.0012190506,0.020120807,0.06911103,0.0637644,0.08869377,0.01683645,0.30880553,0.3684732,0.0013405881,0.027065625,0.02522476,0.0007101636,"GreaterEuropean,WestEuropean,French",Non-African
423,855,tells,1,0.0016498517,0.00093030697,0.002540594,0.002125813,0.0011518616,0.9022372,0.004210511,0.020169893,0.008690178,0.024890924,0.024647456,0.0035458594,0.003209469,"GreaterEuropean,British",Non-African
424,857,thegrio,1,0.00041842542,0.0022175757,0.0006650878,0.00078618457,0.0018806235,0.022984777,0.0021323531,0.0052807387,0.013277246,0.005399422,0.1519201,0.7922858,0.00075162086,"GreaterEuropean,WestEuropean,Italian",Non-African
425,894,victoria-sized,1,0.01092476,0.00781597,0.0012455895,0.05749114,0.059984602,0.07344557,0.63448805,0.039396424,0.0078011877,0.006169256,0.045203354,0.054091763,0.0019423397,"GreaterEuropean,EastEuropean",Non-African
426,897,vol,1,0.0053827628,0.0006001617,0.011593789,0.010731945,0.017569002,0.27696347,0.09473008,0.11484885,0.1926458,0.12946683,0.061417196,0.070494264,0.013555898,"GreaterEuropean,British",Non-African
427,898,volger,1,0.004035847,0.001668417,0.00164018,0.005900989,0.004828457,0.075070046,0.27850768,0.21273004,0.022128556,0.31650338,0.017569833,0.022087084,0.037329577,"GreaterEuropean,WestEuropean,Germanic",Non-African
428,900,von baden-wurttemberg,1,0.0053704134,0.005083148,0.0007158765,0.003825277,0.0009013507,0.11498124,0.06182742,0.09686878,0.027472451,0.2727457,0.0922301,0.28053212,0.0374462,"GreaterEuropean,WestEuropean,Italian",Non-African
429,934,woche,1,0.03146247,0.0017705467,0.009940668,0.08380248,0.010037395,0.24303219,0.03594861,0.07862333,0.21815403,0.02830553,0.17864966,0.024631992,0.05564098,"GreaterEuropean,British",Non-African
430,938,woods,1,0.0055442434,0.0039771437,0.0050163786,0.0015820656,0.00074046047,0.91529286,0.0021084093,0.036196426,0.013868422,0.0030661789,0.006596465,0.00484276,0.0011681663,"GreaterEuropean,British",Non-African
431,939,wright,1,0.0011664466,0.0025668372,0.004629386,0.0022374082,0.004657635,0.936714,0.0031067221,0.005874434,0.014571012,0.0019294638,0.018198444,0.001598143,0.0027501388,"GreaterEuropean,British",Non-African
432,940,xml rdf+n-triples,1,0.0020666244,0.0025121225,0.0003600397,0.040733814,0.025378084,0.78908443,0.0011385849,0.03968774,0.0036341127,0.0017884172,0.026669018,0.012452624,0.054494403,"GreaterEuropean,British",Non-African
433,941,xxx,1,0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,"GreaterEuropean,WestEuropean,French",Non-African
434,942,yeboah,1,0.0030304242,2.4027971e-05,0.0017643702,0.75191367,0.050643496,0.035944913,0.0025337317,0.12450644,0.013399581,0.00033609878,0.0022513717,0.004435142,0.009216707,"GreaterAfrican,Africans",African
435,943,yemisi shyllon,1,0.0029824758,0.0045945295,0.07353042,0.03251437,0.076296404,0.06312803,0.18598492,0.008323337,0.060031615,0.007535603,0.047745474,0.1646176,0.27271515,"GreaterEuropean,WestEuropean,Nordic",Non-African
436,944,yemisi shyllon museum,1,0.012362665,0.0016341979,0.0058061085,0.17206775,0.12957591,0.056887332,0.20405611,0.10995699,0.11762368,0.012782777,0.0047111986,0.11517948,0.05735582,"GreaterEuropean,EastEuropean",Non-African
437,945,yorubas,1,0.011506422,0.26630634,0.1394562,0.062169384,0.08777019,0.036762025,0.044770136,0.06083616,0.022975067,0.010442554,0.14010704,0.103469625,0.013428926,"Asian,GreaterEastAsian,Japanese",Non-African
438,946,young,1,0.04063518,0.00038023235,0.0016401798,0.0018210694,0.0018274639,0.91646755,0.0021014411,0.016092023,0.0067654583,0.00092184567,0.007655102,0.0016195768,0.0020728854,"GreaterEuropean,British",Non-African
439,948,zantop,1,0.022886362,0.009045026,0.019354729,0.044465277,0.057354808,0.54757106,0.009016971,0.06729029,0.079792544,0.011012082,0.085739866,0.029059537,0.017411437,"GreaterEuropean,British",Non-African
440,949,zeit,1,0.0058091064,0.0018310735,0.009569659,0.0040066782,0.74826485,0.047325537,0.036589038,0.08985727,0.007010144,0.03216468,0.007568455,0.003389204,0.0066142986,"GreaterAfrican,Muslim",African
441,950,zeitgenossen,1,0.0006961114,0.0006167346,0.00015588306,0.0023949642,0.0041917902,0.00370485,0.013415046,0.015741056,0.008948035,0.059610784,0.0015269883,0.002556149,0.8864416,"GreaterEuropean,WestEuropean,Nordic",Non-African
442,951,zeitung,1,0.67188936,0.0051362803,0.0071619577,0.01975236,0.07707092,0.025116056,0.008177605,0.0728451,0.009804385,0.04206649,0.010571739,0.002145164,0.04826265,"Asian,GreaterEastAsian,EastAsian",Non-African
443,952,zeller,1,0.001175691,0.0025767607,0.0024445853,0.019478282,0.048936617,0.11907616,0.036456354,0.4327554,0.082322516,0.11980634,0.07164261,0.02425173,0.03907694,"GreaterEuropean,Jewish",Non-African
444,954,zielen,1,0.010420661,0.0019248019,0.0003388926,0.0046028774,0.0024484382,0.028376896,0.013027339,0.4272091,0.03726438,0.41505712,0.04044204,0.005644247,0.013243139,"GreaterEuropean,Jewish",Non-African
445,958,zugestanden,1,0.0017580447,0.0011193862,0.0054267887,0.0010540008,0.0066155493,0.1559136,0.024725541,0.17332333,0.05241317,0.11910311,0.013723728,0.017456451,0.4273673,"GreaterEuropean,WestEuropean,Nordic",Non-African
446,959,zum kolonialismus,1,0.0033404564,0.00081987935,0.0006001535,0.0055798045,0.004333916,0.012241235,0.21139531,0.1761634,0.0226142,0.090061605,0.013352632,0.41393107,0.045566257,"GreaterEuropean,WestEuropean,Italian",Non-African
447,960,zurzeit,1,0.00044714997,0.00037261983,0.0034053337,0.004519251,0.0532502,0.047758196,0.020717949,0.3743932,0.16432248,0.20442554,0.07997174,0.0037023008,0.04271409,"GreaterEuropean,Jewish",Non-African
448,933,witbooi,1,0.0005674244,0.0027489744,0.28899083,0.11790965,0.27911544,0.021788733,0.0016960717,0.09247345,0.0059554246,0.1776521,0.0011588678,0.0027106225,0.0072324187,"Asian,IndianSubContinent",Non-African
449,932,wir,1,0.015646247,0.0045443256,0.03247694,0.032893144,0.03321122,0.6594842,0.012291698,0.03562635,0.05905356,0.051926598,0.023775132,0.0036017515,0.035468772,"GreaterEuropean,British",Non-African
450,931,winckelmann,1,0.0017121903,0.0006569583,0.0001750127,0.0006231068,0.0011551038,0.048845787,0.027893934,0.2761563,0.03634314,0.4705707,0.055958886,0.008183948,0.07172486,"GreaterEuropean,WestEuropean,Germanic",Non-African
