,index,surname,count,has_nums,no_words,no_letters,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
337,920,nevertheless,1,0,1,12,"GreaterEuropean,British",0.004521888,0.0020758426,0.031035995,0.0077626365,0.0017502649,0.8284257,0.004575424,0.022326628,0.045097478,0.013932694,0.01490724,0.009870356,0.013717859,Non-African
338,910,naturressourcen,1,0,1,15,"GreaterEuropean,WestEuropean,Hispanic",0.005165762,0.0140750585,0.0011858713,0.017899815,0.21117452,0.03172259,0.12835778,0.0045894524,0.1533325,0.008266236,0.2903697,0.077521615,0.056339145,Non-African
339,1353,wissenschaftlich,1,0,1,16,"GreaterEuropean,WestEuropean,Germanic",0.00075431593,9.4254116e-05,0.0014142717,0.00064051425,0.0015369931,0.038431406,0.17809555,0.27555615,0.07803297,0.3328306,0.05932367,0.009026497,0.024262773,Non-African
340,919,neufeld,1,0,1,7,"GreaterEuropean,Jewish",0.001670857,0.0032368482,0.0023626653,0.0011600882,0.01212231,0.31581706,0.029397486,0.4202205,0.14564024,0.036385205,0.024279518,0.0061319466,0.001575358,Non-African
341,915,neuausgabe,1,0,1,10,"GreaterEuropean,WestEuropean,French",0.00051264203,0.00037024502,0.00019867935,0.005835873,0.0060867327,0.071828365,0.0048056734,0.015830765,0.71932274,0.027803062,0.04029988,0.07294339,0.034161896,Non-African
342,921,new,1,0,1,3,"GreaterEuropean,British",0.036919363,0.01165086,0.03384864,0.0071677137,0.012874472,0.5975169,0.02137358,0.09425636,0.07365388,0.008704027,0.033369582,0.046659265,0.022005323,Non-African
343,933,nur,1,0,1,3,"GreaterAfrican,Muslim",0.00480233,0.00094315974,0.0055175563,0.022005657,0.6151618,0.19623242,0.0020199106,0.028860318,0.0982324,0.0005110778,0.015136395,0.009153553,0.0014233412,African
344,916,neue zurcher zeitung,1,0,3,20,"GreaterEuropean,WestEuropean,Hispanic",0.0039253505,0.019723913,0.0002832761,0.0004672233,0.0012067575,0.046185933,0.0008946701,0.013273048,0.14370748,0.0049086167,0.7604261,0.0045418614,0.0004557781,Non-African
345,1333,werner janensch,1,0,2,15,"GreaterEuropean,WestEuropean,Germanic",0.0022184637,0.00029449194,0.00082964764,0.000769197,0.0010070439,0.025807643,0.047599178,0.31901097,0.09156426,0.43783516,0.03824378,0.011669467,0.023150578,Non-African
346,1335,wettbewerb,1,0,1,10,"GreaterEuropean,British",0.035174344,0.0066464124,0.0060643605,0.018601881,0.010808232,0.39016336,0.056876317,0.08981833,0.07945525,0.071001984,0.023649301,0.015935684,0.19580454,Non-African
347,932,notice,1,0,1,6,"GreaterEuropean,British",0.0075315586,0.0076409476,0.004767233,0.0054470445,0.057566993,0.4650157,0.05917125,0.04145796,0.0783494,0.018090084,0.018377915,0.22908662,0.0074972683,Non-African
348,923,neye,1,0,1,4,"GreaterEuropean,British",0.024584956,0.040515356,0.009637269,0.10140902,0.013127516,0.41962686,0.012608219,0.058001485,0.08192989,0.016932994,0.06395884,0.034169424,0.12349806,Non-African
349,927,nights,1,0,1,6,"GreaterEuropean,British",0.0051882965,0.005134376,0.013999867,0.0036685828,0.0055062915,0.80386543,0.0073065325,0.07720244,0.027427727,0.011402573,0.022082552,0.0076470184,0.009568423,Non-African
350,1345,winkelmann,1,0,1,10,"GreaterEuropean,WestEuropean,Germanic",0.0012262597,0.0007323624,0.00030323907,0.0004909197,0.0017978277,0.032133356,0.019837864,0.26092583,0.026641024,0.516822,0.043815702,0.009206338,0.08606733,Non-African
351,924,nicholas,1,0,1,8,"GreaterEuropean,British",0.0010558454,0.0013939267,0.043893196,0.011680214,0.0029685618,0.6410327,0.0020446803,0.013205253,0.062177517,0.015375261,0.18001513,0.023569532,0.0015882143,Non-African
352,1346,wird,1,0,1,4,"GreaterEuropean,British",0.0055431803,0.00039152594,0.002204398,0.0010100085,0.0033549035,0.94276714,0.0019953973,0.010524159,0.017617382,0.007667563,0.0034969284,0.0011000987,0.002327387,Non-African
353,1342,wilhelm branca,1,0,2,14,"GreaterEuropean,WestEuropean,Hispanic",0.00013998176,0.00041235195,0.001088043,0.0010229546,0.0034295828,0.032790046,0.0004147103,0.10497421,0.011169245,0.0182644,0.54302114,0.28103396,0.002239396,Non-African
354,1341,wiley,1,0,1,5,"GreaterEuropean,British",0.004819059,0.0018782308,0.0045725857,0.0045204554,0.0016631176,0.92122364,0.0014406176,0.01361625,0.015597714,0.0058340174,0.02093705,0.0027968946,0.0011003391,Non-African
355,1348,wirtschafts-,1,0,1,12,"GreaterEuropean,WestEuropean,French",0.01524943,0.0022263967,0.0046125986,0.0017714549,0.018067623,0.09597443,0.13486886,0.2146304,0.274672,0.14847136,0.026887724,0.013193211,0.04937452,Non-African
356,913,nelles,1,0,1,6,"GreaterEuropean,WestEuropean,Hispanic",0.00088416424,0.0013806565,0.0075031393,0.006775807,0.005944286,0.25888404,0.0059128394,0.1498638,0.035138976,0.0107318,0.47891396,0.01122658,0.026839951,Non-African
357,918,neueste,1,0,1,7,"GreaterEuropean,WestEuropean,French",0.0031757953,0.00032096973,0.00090639293,0.0053096027,0.0015760764,0.03401675,0.003393631,0.009987138,0.46991065,0.0071132337,0.44460323,0.019235024,0.0004515235,Non-African
358,911,neben,1,0,1,5,"GreaterEuropean,Jewish",0.0067821625,0.0025625462,0.010754622,0.015063942,0.104966216,0.21297383,0.026692782,0.22480986,0.089286484,0.1276986,0.020925032,0.0065254,0.1509585,Non-African
359,912,nedoma,1,0,1,6,"GreaterEuropean,WestEuropean,Hispanic",0.012526972,0.124036744,0.007442904,0.16779366,0.0053964946,0.07016362,0.002209009,0.035293862,0.07707093,0.0031598504,0.36192745,0.1306061,0.0023724805,Non-African
360,922,next,1,0,1,4,"GreaterEuropean,British",0.015514157,0.006933254,0.013265982,0.0026300848,0.004303354,0.7878044,0.004794818,0.11726127,0.013969102,0.004114233,0.004830894,0.013680323,0.010898109,Non-African
361,1338,widerstandsbewegung,1,0,1,19,"GreaterEuropean,British",0.0043493453,0.00017474202,4.8210262e-05,0.0047414564,0.0011414291,0.5675132,0.012674409,0.009380486,0.111784324,0.05145865,0.010312434,0.0019648357,0.22445647,Non-African
362,1349,wissen,1,0,1,6,"GreaterEuropean,WestEuropean,Germanic",0.0010399695,0.0013133729,0.00013773357,0.002192981,0.0020955347,0.04491693,0.026035927,0.2658718,0.065992504,0.38962376,0.016423492,0.0044253306,0.17993072,Non-African
363,934,nur leserempfehlungen,1,0,2,21,"GreaterEuropean,WestEuropean,Hispanic",0.0034489222,0.031186806,0.021043181,0.010636721,0.02978691,0.07231315,0.009075449,0.00809849,0.11898277,0.08979819,0.45495784,0.117184386,0.03348724,Non-African
364,1337,whitfield lyrics,1,0,2,16,"GreaterEuropean,British",0.00062384974,0.0018006291,0.0033947767,0.00123587,0.00012852736,0.96366537,0.0005469975,0.009101182,0.0030871318,0.0002449994,0.011911822,0.003172972,0.0010859426,Non-African
365,1344,wings,1,0,1,5,"GreaterEuropean,British",0.09330595,0.00557868,0.005558473,0.0038979498,0.003157526,0.7101684,0.0077439114,0.03872964,0.02816163,0.016987188,0.051253587,0.0036630246,0.031793993,Non-African
366,926,niederacher,1,0,1,11,"GreaterEuropean,Jewish",0.005063577,0.0033717423,0.023016559,0.0041116616,0.0011056481,0.19855303,0.011755698,0.22081955,0.16244943,0.1641065,0.051758494,0.13858455,0.015303415,Non-African
367,1351,wissenschaftler,1,0,1,15,"GreaterEuropean,WestEuropean,Germanic",0.00069558696,0.000168204,0.0009952912,0.0004016045,0.001294907,0.02232153,0.11231284,0.29068822,0.12983161,0.3839948,0.022342792,0.009009153,0.02594347,Non-African
368,945,of memory,1,0,2,9,"GreaterEuropean,EastEuropean",0.003057464,0.0037226814,0.004213094,0.0045328345,0.23055907,0.049608454,0.25866655,0.22675736,0.14804633,0.010172617,0.02360305,0.011553702,0.025506852,Non-African
369,935,nutznießer,1,0,1,10,"GreaterEuropean,Jewish",0.0015365661,0.0046642027,0.0032316523,0.009742389,0.0257989,0.08048012,0.038722347,0.3819627,0.120774195,0.15369356,0.101315394,0.07455926,0.0035187781,Non-African
370,972,parks,1,0,1,5,"GreaterEuropean,British",0.016268523,0.002723803,0.0027762197,0.0006947311,0.0063536274,0.85781175,0.0032131393,0.080391094,0.0066210763,0.0017827144,0.018566402,0.001543386,0.0012535033,Non-African
371,961,osmanische identitaten,1,0,2,22,"Asian,IndianSubContinent",0.0015159004,0.0040951353,0.38332537,0.020939276,0.014904198,0.2431341,0.006959317,0.01758082,0.024305405,0.109875925,0.08690423,0.06648604,0.019974252,Non-African
372,1321,wege saugetieren,1,0,2,16,"GreaterEuropean,WestEuropean,Germanic",0.0012523027,0.0005846324,0.0007975701,0.004361409,0.0010444159,0.09526744,0.009085986,0.0062174685,0.20765418,0.2941639,0.03543802,0.050071936,0.29406077,Non-African
373,962,osmolska,1,0,1,8,"GreaterEuropean,EastEuropean",0.0070543513,0.0024916667,0.011146808,0.005558891,0.008317409,0.061013743,0.72843397,0.09338954,0.014217623,0.029619526,0.007880167,0.0041074743,0.026768815,Non-African
374,1320,weg bergwerk suden,1,0,3,18,"GreaterEuropean,WestEuropean,Germanic",0.00027122317,0.00095827813,0.00017241293,0.00081378705,0.0016558438,0.030998418,0.01752776,0.2268021,0.15698685,0.3592272,0.02247607,0.014005918,0.16810416,Non-African
375,1319,weg,1,0,1,3,"Asian,GreaterEastAsian,EastAsian",0.6157759,0.031012604,0.023239514,0.006919308,0.0055533843,0.1348924,0.014900228,0.01416192,0.007556233,0.08599392,0.015218787,0.0034048122,0.041371033,Non-African
376,965,paleogeography,1,0,1,14,"GreaterEuropean,EastEuropean",0.021045262,0.0021454296,0.025752172,0.0025189416,0.003914525,0.13302968,0.6249126,0.021012189,0.010041373,0.0013775066,0.026328798,0.11057449,0.017346982,Non-African
377,1318,wassermann h,1,0,2,12,"GreaterEuropean,WestEuropean,Germanic",0.0036433034,0.0058775493,0.010116001,0.0078120166,0.013957459,0.17655513,0.012730154,0.16817397,0.20583923,0.22082965,0.14600143,0.025973927,0.0024902339,Non-African
378,967,paolo,1,0,1,5,"GreaterEuropean,WestEuropean,Hispanic",0.12833346,0.0009364067,0.015263346,0.049721617,0.0026868677,0.04844803,0.0037651747,0.018103227,0.031181635,0.0017642593,0.43263248,0.26671824,0.00044524812,Non-African
379,968,pape:,1,0,1,5,"GreaterEuropean,British",0.011407232,0.004835989,0.049786005,0.011125968,0.0044077365,0.6375232,0.006462825,0.048207346,0.14802521,0.012200876,0.034779295,0.03101588,0.00022248623,Non-African
380,969,parasitenausstellung,1,0,1,20,"GreaterAfrican,Africans",0.0063038836,0.0029583166,0.03623946,0.2233784,0.0070024882,0.20731913,0.023235394,0.0039650104,0.20721073,0.01507902,0.0406359,0.055181544,0.17149083,African
381,970,paris,1,0,1,5,"GreaterEuropean,WestEuropean,French",0.0013436028,0.00084695214,0.027648741,0.0141550815,0.012036699,0.15187946,0.025132073,0.09230934,0.4747056,0.027017146,0.043151308,0.12864847,0.0011254534,Non-African
382,971,park,1,0,1,4,"Asian,GreaterEastAsian,EastAsian",0.44099382,0.0063826903,0.03803394,0.0009948739,0.014441139,0.3637235,0.01510123,0.050379187,0.018154869,0.0032233747,0.039035413,0.006636878,0.002899086,Non-African
383,1317,wassermann,1,0,1,10,"GreaterEuropean,WestEuropean,Germanic",0.002676766,0.0003888492,0.0010636788,0.0013459021,0.0008582381,0.026870836,0.035799373,0.07563768,0.08998251,0.6886479,0.036173914,0.008184329,0.03236989,Non-African
384,1332,werner,1,0,1,6,"GreaterEuropean,Jewish",0.005635297,0.005925517,0.013767754,0.010524251,0.005150403,0.22837193,0.02600839,0.40253207,0.06542685,0.099748455,0.10061552,0.016301094,0.019992514,Non-African
385,974,parsed,1,0,1,6,"GreaterEuropean,British",0.0061725355,0.0020861165,0.068257086,0.01595787,0.04715413,0.44925836,0.028282128,0.054080818,0.070203416,0.06980379,0.030482398,0.017212432,0.14104882,Non-African
386,1316,was demokratie,1,0,2,14,"GreaterAfrican,Africans",0.0018370377,0.00015322091,0.0011837404,0.51661223,0.021868067,0.31047413,0.024970718,0.030354235,0.020253241,0.0035335834,0.049080253,0.0028512708,0.016828204,African
387,976,paul gaultier,1,0,2,13,"GreaterEuropean,WestEuropean,French",0.00028019666,0.00022193512,0.0005219902,0.00024465538,8.030265e-05,0.046869237,0.00072154176,0.0012310866,0.8945262,0.0013190781,0.0084214145,0.04404991,0.001512441,Non-African
388,977,peitz,1,0,1,5,"GreaterEuropean,Jewish",0.0016416193,0.004923712,0.0013430399,0.0005854892,0.019208295,0.05090934,0.04551853,0.679645,0.046347275,0.08679562,0.027463414,0.011200024,0.024418628,Non-African
389,978,perraudin,1,0,1,9,"GreaterEuropean,WestEuropean,French",0.00015386158,0.00019111019,0.004245964,0.00060104794,0.00059605495,0.14012094,0.0035898066,0.003938362,0.7745122,0.0031872182,0.013214785,0.055036616,0.00061211805,Non-African
390,1315,wars,1,0,1,4,"GreaterEuropean,British",0.012036038,0.0032469688,0.020860022,0.009915197,0.014089535,0.71985406,0.014812552,0.03710047,0.113433406,0.006717233,0.0118581755,0.027761217,0.008315122,Non-African
391,1314,warme,1,0,1,5,"Asian,IndianSubContinent",0.008249575,0.00027714708,0.4833289,0.05862844,0.014952077,0.30521986,0.0041188286,0.015916916,0.038158465,0.011749251,0.040865067,0.004315073,0.014220374,Non-African
392,980,pflanzenfresser,1,0,1,15,"GreaterEuropean,WestEuropean,Germanic",0.00026320352,0.0015656857,0.0013423923,0.0015648945,0.0010398574,0.05426307,0.016169727,0.06592808,0.12240438,0.61474735,0.06170464,0.039604492,0.019402172,Non-African
393,981,phil,1,0,1,4,"Asian,IndianSubContinent",0.005534093,0.0017276526,0.3183263,0.01645043,0.15191361,0.11671418,0.043608386,0.09781333,0.18012503,0.007748417,0.024052247,0.023937566,0.012048707,Non-African
394,1312,ware,1,0,1,4,"GreaterEuropean,British",0.0071863867,0.0023100877,0.0024066926,0.008370634,0.00576936,0.8628905,0.003012987,0.03865864,0.050034158,0.0011404371,0.011702596,0.0049684406,0.0015490394,Non-African
395,982,philip mpango,1,0,2,13,"GreaterEuropean,WestEuropean,French",0.00043244095,0.00079709676,0.00020377118,0.29813582,0.015814703,0.011986413,0.0032716312,0.012854011,0.32616547,0.011486477,0.25741878,0.06133005,0.00010328345,Non-African
396,1310,wandel,1,0,1,6,"GreaterEuropean,WestEuropean,Germanic",0.0012388135,0.0005547412,0.03345445,0.023913933,0.019908484,0.12270029,0.0640387,0.23338535,0.14713264,0.2719412,0.034014527,0.010494588,0.03722227,Non-African
397,959,oryctos,1,0,1,7,"GreaterEuropean,WestEuropean,Italian",0.004958926,0.06271729,0.008320088,0.0064478703,0.023016287,0.16915633,0.043046284,0.026134362,0.0062027727,0.015999027,0.2925959,0.33546156,0.0059433775,Non-African
398,958,ort wertschopfung,1,0,2,17,"GreaterEuropean,WestEuropean,Germanic",0.011981162,0.0013226937,7.988683e-05,0.00525839,0.0013312148,0.23049334,0.01653553,0.012327489,0.09675306,0.4983506,0.11465075,0.002322641,0.008593256,Non-African
399,956,orientierung,1,0,1,12,"GreaterEuropean,British",0.05339876,0.029823028,0.0048310077,0.052786812,0.0073650726,0.40957245,0.008607732,0.009397118,0.04309843,0.07663907,0.035103437,0.0051850504,0.264192,Non-African
400,1322,wegen,1,0,1,5,"GreaterEuropean,WestEuropean,Germanic",0.012232597,0.008203588,0.0018211438,0.0072859684,0.012409973,0.05889142,0.010833318,0.08974057,0.06519615,0.5245027,0.037088346,0.0057741865,0.16602005,Non-African
401,936,nutzte,1,0,1,6,"GreaterEuropean,Jewish",0.0010203547,0.00012548464,0.0032521852,0.035642955,0.12200328,0.10255233,0.015740968,0.5624248,0.04323976,0.05537234,0.0074657938,0.033437245,0.017722525,Non-African
402,937,obaseki,1,0,1,7,"Asian,GreaterEastAsian,Japanese",0.0015477602,0.6011165,0.00485019,0.34493735,0.0017046931,0.029485673,0.0005696659,0.0022844437,0.007047731,0.00018135826,0.0035183902,0.0027147878,4.1555522e-05,Non-African
403,1331,werkzeuge,1,0,1,9,"GreaterEuropean,WestEuropean,Nordic",0.0017885263,0.0002801373,0.00014922342,0.0019973358,0.00067265495,0.06598391,0.024034718,0.079743534,0.089106604,0.22705014,0.021852009,0.009715828,0.47762543,Non-African
404,1330,werkzeug hand,1,0,2,13,"GreaterEuropean,WestEuropean,Germanic",0.0018474149,0.0021280828,5.487076e-05,0.00043864365,0.0010833067,0.03942029,0.013921465,0.064826064,0.030160183,0.61605436,0.02952928,0.012584365,0.18795173,Non-African
405,938,oben,1,0,1,4,"GreaterEuropean,British",0.009577562,0.017020911,0.038549975,0.051488124,0.0505864,0.4589614,0.005865896,0.05730128,0.021911362,0.17487794,0.0066826073,0.022501403,0.0846752,Non-African
406,1329,werbung kontakt,1,0,2,15,"GreaterEuropean,Jewish",0.0009346164,0.000551592,0.30971962,0.0022753119,0.01607169,0.13465416,0.03326703,0.46315056,0.0050973315,0.0025296155,0.029015677,0.001984002,0.0007488441,Non-African
407,1328,wenige,1,0,1,6,"GreaterEuropean,British",0.011376886,0.027500713,0.05061935,0.014588125,0.0132094305,0.44053784,0.005157565,0.050643396,0.100976825,0.20009972,0.022169633,0.03742473,0.02569575,Non-African
408,939,oberburgermeister,1,0,1,17,"GreaterEuropean,WestEuropean,Germanic",0.0012056098,0.0008616614,0.0022988091,0.001990224,0.0003537749,0.027161997,0.01838616,0.18683143,0.09920882,0.47188392,0.09148987,0.09064193,0.00768577,Non-African
409,1327,wendt,1,0,1,5,"GreaterEuropean,WestEuropean,Germanic",0.021573594,0.004796643,0.0013920307,0.00059148244,0.0018140153,0.055647176,0.033955943,0.042377602,0.04129556,0.55112886,0.015330249,0.0025708254,0.22752601,Non-African
410,1326,weitergraben,1,0,1,12,"GreaterEuropean,Jewish",0.0019993673,0.000113681584,0.0003454648,0.0034789552,0.014171392,0.025181869,0.048774827,0.3853029,0.012805289,0.34297383,0.017596945,0.007051478,0.14020407,Non-African
411,941,oberjura,1,0,1,8,"GreaterAfrican,Africans",0.0006070467,0.014936448,0.107061796,0.76770955,0.002092301,0.036341943,0.0015826665,0.00525128,0.0056926515,0.0004981451,0.022414967,0.035625625,0.00018551968,African
412,942,objekt,1,0,1,6,"Asian,IndianSubContinent",0.00028578175,0.00026554742,0.5518491,0.031802222,0.13459636,0.19648054,0.027731415,0.034421153,0.0051012347,0.0062796273,0.008291278,0.0014077204,0.0014879556,Non-African
413,1325,weiterer,1,0,1,8,"GreaterEuropean,WestEuropean,Germanic",0.0011789756,0.000475568,0.014971474,0.006387038,0.008572871,0.032456532,0.014243093,0.24391706,0.031068936,0.60734814,0.025925916,0.0065758573,0.0068785367,Non-African
414,944,objektpolitiken,1,0,1,15,"Asian,IndianSubContinent",0.0014594415,0.0005893542,0.93333733,0.0019705577,0.0072199204,0.014232183,0.0056710895,0.008067853,0.0011482872,0.0040218784,0.003754309,0.00024809747,0.018279787,Non-African
415,1354,wissenschaftsdisziplinen,1,0,1,24,"GreaterEuropean,WestEuropean,Germanic",0.00040428524,0.0004837369,0.00087514526,0.00044165293,0.0031527276,0.011751624,0.02167133,0.14988959,0.04768929,0.68461233,0.053021155,0.007160317,0.018846892,Non-African
416,946,offenbach,1,0,1,9,"GreaterEuropean,WestEuropean,Germanic",0.0008140015,0.0025577236,0.00029542082,0.0003167759,0.0018324573,0.07629416,0.030702917,0.37003666,0.043350764,0.3779357,0.037928827,0.023475247,0.034459367,Non-African
417,947,offiziell,1,0,1,9,"GreaterEuropean,British",0.0037302843,0.0013137357,0.0014518705,0.022908071,0.0018673945,0.74701446,0.028773809,0.055592075,0.071185954,0.007090162,0.020497223,0.031074535,0.0075003896,Non-African
418,948,ohl,1,0,1,3,"GreaterEuropean,WestEuropean,Nordic",0.08570222,0.0028388477,0.005819132,0.0002514493,0.0007385124,0.06495567,0.0032800743,0.0069414177,0.0026929677,0.009826793,0.00078265375,0.01213266,0.80403763,Non-African
419,949,okonomien,1,0,1,9,"GreaterAfrican,Africans",0.23038603,0.017022906,0.0011705266,0.6262436,0.0027746675,0.06974067,0.0017997241,0.017266883,0.010131111,0.0022147794,0.0037646655,0.00908237,0.008402163,African
420,950,oktober,1,0,1,7,"GreaterAfrican,Muslim",0.0025573736,0.0005032738,0.021757731,0.10355424,0.47312862,0.07745304,0.09794269,0.10878317,0.016812015,0.040016204,0.011294026,0.026295654,0.019902036,African
421,951,online-partizipationsformen,1,0,1,27,"GreaterEuropean,WestEuropean,Nordic",0.0074315537,0.0020518356,0.014050498,0.006591572,0.027159953,0.0860582,0.07007604,0.0011516755,0.011965367,0.014843885,0.009413107,0.2462541,0.5029523,Non-African
422,952,opfer,1,0,1,5,"GreaterEuropean,Jewish",0.003747601,0.0018198714,0.0047041685,0.0028320714,0.002349432,0.1343552,0.026037171,0.39840427,0.111122146,0.23598792,0.035492092,0.03235122,0.010796838,Non-African
423,953,oppen,1,0,1,5,"GreaterEuropean,British",0.0028181968,0.005337191,0.0074729207,0.0018362637,0.0034656955,0.6002952,0.0239877,0.11299434,0.04196559,0.042722743,0.035864823,0.009402149,0.11183718,Non-African
